,Score,Comment,Comment_after_2,output
3402,8.4,"Nem nướng Xuân Dần thì nổi tiếng gòi, đi qua khu Hà Đông thấy mới mở thêm 1 chi nhánh nữa nên mình vào luôn :))) Nem nướng ở đây giá có cao hơn vài chỗ # nhưng phải nói đắt xắt ra miếng ạ, chất lượng thật sự. 1 suất nem hình như khoảng 50k. Cơ mà nem to, ngon và ngọt. Vị đặc biệt vãi xoong í. Nước chấm là cái mình ấn tượng nhất. Nhìn thế thôi mà k cay mấy, k ăn đc cay vẫn chén dc bt. Vị ngọt ngọt, hơi cay xíu thôi. Nói chung đây là chỗ nem nướng mà mình ưng bụng nhất :)))
Hôm đấy mình có gọi cả lẩu gà. Gà chắc gọi ngta mới làm, thấy còn nguyên cả tiết nè. Gà mềm, dai chứ không bở, cũng k phải kiểu dai ngoanh ngoách quá. Nước lẩu thơm, ngọt vị. Mình bt không thích ăn lẩu gà lắm vì gà hay bị nhạt nhẽo, bở, nhưng ăn lẩu gà ở đây mình thấy khá ok.
Địa chỉ cho các bạn: Bt13, Lô 3 , Kđt Văn Phú, Quận Hà Đông. Còn 1 cơ sở nữa ở Đội Cấn cơ mà mình không rõ địa chỉ lắm :)",nướng xuân dần thì nổi tiếng gòi đi hà đông thấy mới mở thêm nhánh nữa nên mình vào luôn nướng ở đây giá có hơn vài chỗ nhưng phải nói đắt xắt miếng ạ chất lượng thật sự suất hình như khoảng cơ mà và ngọt vị đặc biệt vãi xoong í nước chấm là cái mình ấn tượng nhất nhìn thế thôi mà khôngmấy khôngăn được vẫn chén được  vị ngọt ngọt hơi xíu thôi nói đây là chỗ nướng mà mình ưng bụng nhất hôm đấy mình có gọi cả lẩu gà gà chắc gọi người mới làm thấy còn nguyên cả tiết nè gà mềm chứ khôngbở cũng khôngphải kiểu ngoanh ngoách quá nước lẩu thơm ngọt vị mình khôngthích ăn lẩu gà lắm vì gà bị nhạt nhẽo bở nhưng ăn lẩu gà ở đây mình thấy khá  địa chỉ cho các bạn lô kđt văn phú quận hà đông còn cơ sở nữa ở đội cấn cơ mà mình khôngrõ địa chỉ lắm,1
3403,1.0,Gọi bánh mỳ pate giò bò ship bánh mỳ chả? Bánh mỳ chả thì nguội ngơ ngắt,gọi bánh mỳ giò bò hàng bánh mỳ chả bánh mỳ chả thì nguội ngơ ngắt,0
3404,9.0,"Quán bán bánh mì giò chả nhưng mình lại mê mẩn món bánh giò ở đây. Ít quán nào mà thấy giò chả dày hơn bánh như thế này nên ưng hơn bao giờ hết. Ăn đẩy một miệng toàn chả là chả. Bánh mềm và mỏng nên vị giò chả rất rõ rệt chứ không phài miệng toàn đầy bánh. Giò chả ở đây thì siêu ngon luôn, mình thích ăn chả hơn. Chả mềm, đậm đà. Trưa đặt 2 cái tưởng không dính răng mà lại no vô cùng luôn ý. Khuyến khích mọi người ăn quán sẽ thấy ưng",quán bán bánh mì giò chả nhưng mình lại mê mẩn món bánh giò ở đây ít quán nào mà thấy giò chả dày hơn bánh như thế này nên ưng hơn giờ hết ăn đẩy một miệng toàn chả là chả bánh mềm và mỏng nên vị giò chả rất rõ rệt chứ khôngphài miệng toàn đầy bánh giò chả ở đây thì siêu luôn mình thích ăn chả hơn chả mềm đậm đà trưa đặt cái tưởng khôngdính răng mà lại vô cùng luôn ý khuyến khích mọi người ăn quán sẽ thấy ưng,1
3405,7.0,"Hôm nay mình mua đồ ăn giúp bạn. Vào cửa hàng thấy ngay vỉa hè có một cái bánh vứt dưới đất. Mình hỏi mấy bạn nhân viên bạn nào cũng bảo bánh đấy bỏ vứt đi. ko bạn nào nhặt lên hay làm gì đó, coi như ko phải việc của mình. Mình quyết định ko mua nữa dù thấy bánh có vẻ ngon và đầy đặn.",hôm mình đồ ăn giúp bạn vào cửa hàng thấy vỉa hè có một cái bánh vứt dưới đất mình hỏi mấy bạn nhân viên bạn nào cũng bảo bánh đấy bỏ vứt đi khôngbạn nào nhặt lên làm gì đó như khôngphải việc của mình mình quyết định khôngnữa dù thấy bánh có vẻ và đầy đặn,0
3406,7.8,"- bánh mỳ này mình mua 25k , là bánh mỳ giò chả thì phải. 1 cái như thế này nhân cũng đầy đặn không ít quá. Ăn cùng vs sốt trắng khá ổn",bánh mỳ này mình là bánh mỳ giò chả thì phải cái như thế này nhân cũng đầy đặn khôngít quá ăn cùng với sốt trắng khá ổn,1
3407,7.0,"Mình hay đặt ship ở lê đai hành, nay ra gần đây nên gọi ship về thấy giao hàng cũng nhanh chóng lắm
Mình thích nhất là chả nóng ở quán, ship đến nóng hổi luôn , chả thơm và ko bị khô khốc như 1 số quán khác, ăn kèm với bánh mỳ hay dầy giò đều ngon
Giá cả cũng khá ok, tầm mừoi mấy k/lạng như mặt bằng chung, gói hàng cũng cẩn thận.
Có dịp sẽ đặt lại, ngoài ra quán có giò ăn cũng ngon, chiều chiều có bánh giò nóng xog ăn kèm giò hết xẩy luôn",mình đặt hàng ở lê đai hành gần đây nên gọi hàng về thấy hàng cũng chóng lắm mình thích nhất là chả nóng ở quán hàng đến nóng hổi luôn chả thơm và khôngbị khô khốc như số quán khác ăn kèm với bánh mỳ dầy giò đều giá cả cũng khá tầm mừoi mấy lạng như mặt bằng gói hàng cũng cẩn thận có dịp sẽ đặt lại ngoài quán có giò ăn cũng chiều chiều có bánh giò nóng ăn kèm giò hết xẩy luôn,0
3408,8.0,"Mình cũng hay ăn bánh ở đây, cảm nhận riêng là khá ngon, chả đầy đặn theo kiểu ăn truyền thống, vì mình không thích kiểu lẩm cẩm ;)) Ăn hết 1 chiếc khá no, nói chung là ổn 
Điểm trừ: vỏ bánh ko được ròn lắm, ship đến hơi nguội.",mình cũng ăn bánh ở đây cảm nhận riêng là khá chả đầy đặn kiểu ăn truyền thống vì mình khôngthích kiểu lẩm cẩm ăn hết chiếc khá nói là ổn điểm trừ vỏ bánh khôngđược ròn lắm hàng đến hơi nguội,1
3409,6.6,"Mình hay ăn ở Lê Đại Hành, đây là lần đầu tiên ăn ở Nguyên Hồng. Chả hôm mình ăn thấy hơi mặn, dưa góp nhạt nhẽo, bằng giá đó nhân cũng không đầy đặn như bên cơ sở Lê Đại Hành. Được cái quán cũng có không gian cho khách ăn tại chỗ. Nước đậu không đường khá thơm.",mình ăn ở lê đại hành đây là lần đầu tiên ăn ở nguyên hồng chả hôm mình ăn thấy hơi mặn dưa góp nhạt nhẽo bằng giá đó nhân cũng khôngđầy đặn như bên cơ sở lê đại hành được cái quán cũng có khôngcho khách ăn tại chỗ nước đậu khôngđường khá thơm,0
3410,8.0,"Cơm gà ngon như cơm gà hội an lun. Kgian quán siêu nhã, trc khách sạn xịn xò. Đồ uống cx ngon nữa",cơm gà như cơm gà hội  quán siêu nhã trước khách sạn xịn xò đồ uống cũng nữa,1
3411,6.0,"quán be bé nằm trong con ngõ nhỏ k đông đúc, chật chội mà có lẽ nếu kp người dân ở đây sẽ ít ai biết đến. chỉ đơn giản 2 món bún chả và bún nem, cả tên lẫn biển hiệu đều k có vậy mà lại đắt khách đến lạ thường. 
bọn mình đến vào gần cuối h ăn trưa, đã có khá nhiều khách, người thì vào ăn, người mua mang về. may quá còn 2 xuất cuối: 1 chả 1 nem. khổ thân mấy bác đến sau đành tiu nghỉu đi về vì đã hết slot😂😂có bác còn lượn đi lượn lại 2,3l để hỏi xem có chắc chắn k nữa chứ
cơ mà đứng theo góc ăn của mình thì thấy cũng bt thoii. bún chả ok hơn bún nem. nước chấm ổn, bún ổn, thịt nướng ổn, nchung mọi thứ đều ổn. ngoại trừ việc là slot cuối nên có hơi bị thiếu đồ ra thì tất cả đều ok. đồ ra nóng hổi, vừa thổi vừa xơi. ngoài coca, trà đá ra thì ở đây còn bán cả rượu nữa😂😂 đủ loại là đằng khác
quán bé, có đúng 1 tầng nên có thể ngồi vài ba bàn trong nhà or 1 hàng ghế bên ngoài đều đc. view và decor thì cũng k có gì đâu vì đây đúng là nhà dân bt lun )) ánh sáng đèn điện hơi tối mờ, bàn ghế khá là sạch sẽ nhé. anh chị chủ thân thiện, phục vụ nhanh nhẹn, chiều khách. nếu mà nhà gần đấy thì t cũng làm khách quen đấy nhưng mà rất tiếcc :v
2 xuất này là 50k nháa. giá trung bình rùi nên mình k có í kiến gì",quán bé nằm ngõ nhỏ khôngđông đúc chật chội mà có lẽ nếu kp người dân ở đây sẽ ít biết đến chỉ đơn giản món bún chả và bún cả tên lẫn biển hiệu đều khôngcó vậy mà lại đắt khách đến lạ thường bọn mình đến vào gần cuối ăn trưa đã có khá nhiều khách người thì vào ăn người về quá còn xuất cuối chả  khổ thân mấy bác đến đành tiu nghỉu đi về vì đã hết slotcười cười có bác còn lượn đi lượn lại để hỏi có chắc chắn khôngnữa chứ cơ mà đứng góc ăn của mình thì thấy cũng  bún chả hơn bún  nước chấm ổn bún ổn thịt nướng ổn mọi thứ đều ổn ngoại trừ việc là slot cuối nên có hơi bị thiếu đồ thì tất cả đều  đồ nóng hổi vừa thổi vừa xơi ngoài trà đá thì ở đây còn bán cả rượu nữacười cười đủ loại là đằng khác quán bé có đúng tầng nên có thể ngồi vài bàn nhà hàng ghế bên ngoài đều đc cảnh và thì cũng khôngcó gì đâu vì đây đúng là nhà dân ánh sáng đèn điện hơi tối mờ bàn ghế khá là sạch sẽ nhé chị chủ thân thiện phục vụ nhẹn chiều khách nếu mà nhà gần đấy thì cũng làm khách đấy nhưng mà rất tiếcc xuất này là nháa giá bình rùi nên mình khôngcó í kiến gì,0
3412,6.4,"- Địa điểm: Quán nằm trong ngõ 110 Trần Duy Hưng, gần chợ tạm Trung Hòa. Cũng khá dễ tìm vì mặt tiền thoáng có chỗ để xe rộng rãi và đông khách nên đi qua chợ là tia thấy ngay.
- Menu: Quán bán các loại bún bò, ốc, cá, bún chả, bún đậu mắm tôm, trứng vịt lộn, ... 
- Ưu điểm: Mình ăn bún riêu bò điểm xuyết thêm mấy miếng chả nướng. Nói chung ăn khá ổn vì nước dùng đậm đà và thơm ngậy mùi riêu. Đồ ăn kèm khá tươi và đầy đủ (chanh, tương ớt, dấm tỏi, rau ăn kèm, vv nói chung là đủ cả).
- Nhược điểm: Rau thơm không được đa dạng lắm, bàn ghế, nền nhà hơi dơ chắc là do đông khách quá quán không dọn kịp được.
- Phục vụ: Chị chủ quán phục vụ rất niềm nở và nhanh nhẹn, bọn mình gọi cái tầm 7p là đủ đồ hết rồi (vì đi ăn vào tầm 10h hơn).
- Vì menu của quán khá đa dạng và ăn khá ổn nên lần sau mình sẽ quay lại để thử các món ăn khác của quán :)). Quán chỉ bán buổi sáng tới tầm 2-3h chiều là đóng cửa thôi.
- Giá cả: Bát như của mình và chị mình ăn là 25k, còn gọi thêm giò, mọc, hay có nhu cầu thêm thì chắc thêm tầm 5-10k gì đó, như mình ăn vậy là no căng rồi chẳng gọi thêm được gì nữa.",địa điểm quán nằm ngõ trần hưng gần chợ tạm hòa cũng khá dễ tìm vì mặt tiền thoáng có chỗ để rộng rãi và đông khách nên đi chợ là thấy  quán bán các loại bún bò ốc cá bún chả bún đậu mắm tôm trứng vịt lộn ưu điểm mình ăn bún riêu bò điểm xuyết thêm mấy miếng chả nướng nói ăn khá ổn vì nước dùng đậm đà và thơm ngậy mùi riêu đồ ăn kèm khá tươi và đầy đủ tương ớt dấm tỏi ăn kèm vẻ nói là đủ cả nhược điểm thơm khôngđược đa dạng lắm bàn ghế nền nhà hơi dơ chắc là đông khách quá quán khôngdọn kịp được phục vụ chị chủ quán phục vụ rất niềm nở và nhẹn bọn mình gọi cái tầm là đủ đồ hết rồi vì đi ăn vào tầm hơn vì của quán khá đa dạng và ăn khá ổn nên lần mình sẽ lại để thử các món ăn khác của quán quán chỉ bán buổi sáng tới tầm chiều là đóng cửa thôi giá cả bát như của mình và chị mình ăn là còn gọi thêm giò mọc có cầu thêm thì chắc thêm tầm gì đó như mình ăn vậy là căng rồi chẳng gọi thêm được gì nữa,0
3413,9.2,"Mình ăn phở ở đây từ khi mới chỉ có 1 quán còn chưa mở rộng. Bát phở đầy đặn , thịt mềm ngọt mà ko quá ngấy mỡ. Mình thích ăn cơm rang phải khô và giòn nên cơm của quán làm rất hợp ý mình. Cơm rang giòn rụm 1 đĩa đầy ú ụ luôn mà chỉ 35k . Giờ cứ cách ngày là 2 vợ chồng mình lại qua quán ăn phở. Lúc phở nước, lúc phở xào khi thì cơm rang. Sẽ còn ủng hộ quán dài dài nhé.",mình ăn phở ở đây từ mới chỉ có quán còn chưa mở rộng bát phở đầy đặn thịt mềm ngọt mà khôngquá ngấy mỡ mình thích ăn cơm phải khô và giòn nên cơm của quán làm rất hợp ý mình cơm giòn rụm đĩa đầy ú ụ luôn mà chỉ giờ cứ cách ngày là vợ chồng mình lại quán ăn phở lúc phở nước lúc phở xào thì cơm  sẽ còn ủng hộ quán dài dài nhé,1
3414,7.0,Quán vô cùng nhiều món và đông khách nhưng không hiểu sao lại ko có comment nào thế này. Mình chưa ăn phở nhưng thấy nhìu người gọi. Cơm rang dưa bò ăn tạm chứ ko ngon vì rang lẫn thịt bò luôn chứ ko xào riêng ra bát cho thơm mềm. Nước dùng ngọt nhưng hơi mặn xíu. Dưa chuột muối chua ngọt rất ngon. Sẽ quay lại thử thêm.,quán vô cùng nhiều món và đông khách nhưng khônghiểu lại khôngcó nào thế này mình chưa ăn phở nhưng thấy nhiều người gọi cơm dưa bò ăn tạm chứ khôngvì lẫn thịt bò luôn chứ khôngxào riêng bát cho thơm mềm nước dùng ngọt nhưng hơi mặn xíu dưa chuột muối ngọt rất  sẽ lại thử thêm,0
3415,8.0,"Cơm tấm mình đặt lần 2 ở quán vẫn chất lượng như ngày đầu mình đặt. Sườn , nước mắm, rau vẫn ngon. Sườn ướp cẩn thận, vị vừa không bị mặn quá😋",cơm tấm mình đặt lần ở quán vẫn chất lượng như ngày đầu mình đặt sườn nước mắm vẫn  sườn ướp cẩn thận vị vừa khôngbị mặn quácười,1
3416,8.0,"Cơm tấm quận 1 nghe danh đã lâu , nay mình mới đặt về ăn thử. Mình đặt 1 cơm tấm sườn nướng. Nhận được cơm cũng khá nhanh vì mình ở gần quán .
Miếng sườn to. Cơm dẻo, nóng hổi. Đặc biệt nước chấm ngon thực sự ấy😭Ăn nghiện dã man. Rau ăn kèm cũng ngon. Nói chung là xứng đáng vs giá tiền cực😝",cơm tấm quận đã lâu mình mới đặt về ăn thử mình đặt cơm tấm sườn nướng nhận được cơm cũng khá vì mình ở gần quán miếng sườn  cơm dẻo nóng hổi đặc biệt nước chấm thực sự ấy ăn nghiện dã  ăn kèm cũng  nói là xứng đáng với giá tiền cực,1
3417,5.0,"Món ngon, gói hàng cẩn thận",món gói hàng cẩn thận,0
3418,5.0,Chè ngon,chè ,0
3419,3.0,"Mình đến quán ăn khá nhiều lần và nay có gọi qua nơ ship về 2 chè tàu hũ và sâm dứa phomai thì chua cả 2 loại, đổ ra bát sủi bọt mùi chua thiu. Thực sự k thể chấp nhận dc",mình đến quán ăn khá nhiều lần và có gọi nơ hàng về chè tàu hũ và sâm dứa thì cả loại đổ bát sủi bọt mùi  thực sự khôngthể chấp nhận được,0
3420,7.0,"Thấy quán trên now nên đặt ship .ship đến khá nhanh nhẹn và đúng giờ, đồ được đựng trong hộp cẩn thận
Chè sầu ngon lắm, thạch mềm mềm mà dai dai ăn cùng nước chè sầu riêng thơm ngậy. Chè liên thì cũng có tiếng rồi mà, nên cũng khá an tâm khi ăn
1 ly chè như vầy có giá tầm 30k mình thấy cũng ổn
Có dịp sẽ quay lại
Quán nằm ngay gần times chỗ mình ở nên chắc sẽ là khách ruột
Thạch lá nếp gì ấy cũng ngon lắm nhé, lần sau sẽ thử nhiều món hơn",thấy quán trên nên đặt hàng đến khá nhẹn và đúng giờ đồ được đựng hộp cẩn thận chè sầu lắm thạch mềm mềm mà ăn cùng nước chè sầu riêng thơm ngậy chè liên thì cũng có tiếng rồi mà nên cũng khá tâm ăn chè như vầy có giá tầm mình thấy cũng ổn có dịp sẽ lại quán nằm gần chỗ mình ở nên chắc sẽ là khách ruột thạch lá nếp gì ấy cũng lắm nhé lần sẽ thử nhiều món hơn,0
